w	x	y	z
0.20400958131505825	-0.0759845829845276	-0.736265515970442	-0.6407179753004445
0.03064498531106184	-0.16292486436900097	-0.7182918596636929	-0.6757019888874837
0.11907079171532803	-0.23296718151898343	-0.7246897078804113	-0.6374741298182933
0.14258484166359775	0.12355004206103389	-0.7210909703916129	-0.666657905116384
0.07903737286947553	0.023581988695909235	-0.7564872885656311	-0.6487865332585571
0.00029985556278469	-0.026069841572549757	-0.6087753321634457	-0.7929141620606294
0.10346176204548715	0.028271634758050935	-0.6900112861568665	-0.7158077978331175
0.3032074066348376	-0.06423189504395291	-0.6876076653618166	-0.6566088872049411
0.015311557595615451	0.12145845944468607	0.7770453540597138	0.6174252315604974
0.053159057988161264	0.07588154483783781	0.6656250541754564	0.7405129255865528
0.1565586443338972	0.10163095426422683	-0.6311819461180171	-0.7528412122847338
0.31304619003693274	-0.06611894790772249	-0.6829118734588883	-0.6567052159986305
0.18131196792388576	0.0051561154580670315	-0.7471501272749647	-0.6394263617289757
0.11206496315021627	0.04827971825270859	-0.7396379492260281	-0.6618506001389554
0.17383961962511113	-0.09580287051802767	-0.6493981326730415	-0.7340869580164666
0.09620843665081752	-0.10339889218289781	-0.6629837338740755	-0.7351905701455536
0.06621571343441873	0.028663768088547394	-0.6467621657951441	-0.7592710771452521
0.23454419821230268	0.0445587584860987	-0.6680678495779774	-0.7047615798888179
0.10291305459605334	-0.022621575161659992	-0.7638618967865171	-0.6367198521866737
0.14524170566341665	-0.0759673877608392	-0.6964623314135711	-0.6986229482737801
0.21097448635414215	-0.019229443918586452	-0.6139304068280095	-0.7604008483465694
0.15043927468216076	0.04597873272870665	-0.6213256814241254	-0.7675991000337442
0.022820306672186815	-0.010239141203592159	-0.7296996030429187	-0.683310239137251
0.33839056702427756	-0.04858934983207585	-0.6461865667904353	-0.6823297004612027
0.2913850891214974	-0.054914176312475735	-0.6835206070871237	-0.666992310873843
0.23838909353477242	-0.07957447276901597	-0.5949927434394382	-0.7634279131795049
0.03878388882956374	-0.17777909169071288	-0.7270563611946065	-0.6620267760229483
0.11204804642245665	-0.22020548773266452	-0.7133481050571693	-0.6558119086115135
0.12277651995687984	-0.026472964131320626	-0.6210121040209562	-0.7736724597507946
0.12077457575766737	-0.008644900185494854	-0.6867638949939014	-0.7167245775638951
0.15446020260245594	-0.1514805800504184	-0.7110812268241263	-0.6689986311928391
0.14436780191547413	0.06073040599017751	-0.6181488150123136	-0.7702998105005836
0.3111288998615033	-0.08279635475836393	-0.6017868972891115	-0.7308872016671534
0.19771518090026854	-0.07671159948201876	-0.6742569386586862	-0.7073907112883948
0.23559568482453952	-0.02843935426337476	-0.6037573546443594	-0.7610275508376708
0.20669925789565186	-0.18033710253899998	-0.6912002394104877	-0.6685777256775082
0.04696687866623514	0.04448279821731531	0.7958354718347046	0.602047585113288
0.1794700861458037	-0.11559456528679764	-0.5895691878093439	-0.77899714854472
0.21968252920082415	-0.15144099557716245	-0.6344246513596412	-0.7254726548738585
0.11517116754950053	0.1292713024372376	-0.7000181172229449	-0.6928197226487627
0.16277556474892765	0.10720810942351915	-0.6875739389113281	-0.6994659500822492
0.02177698957413649	0.013474604388992778	0.7936096635061367	0.6078880651496001
0.13777472743797162	-0.23351666520773268	-0.6838446082069675	-0.6773807226190538
0.018729665773489963	-0.06836010878908116	-0.7223346776531513	-0.6879016707394136
0.01042218779968097	-0.07557366417819371	-0.7557958941581192	-0.6503480342538746
0.1856336432308319	-0.028724080064920436	-0.6272175004700012	-0.755852687254227
0.10086093844404222	-0.004678093369475645	-0.6658077511582408	-0.739259917103734
0.20645929687633133	-0.005466499579900554	-0.7652119352545476	-0.6097502523653958
0.01828726135981118	0.04710851041486143	0.7419672107593666	0.6685289989794134
0.09835481838143027	0.02634366323595873	-0.7817833304127325	-0.6151805957580607
0.23440165351118203	-0.0031130600610824893	-0.6814160653278358	-0.6933385317443495
0.087629495845265	0.10475655578544271	-0.7311623725372656	-0.6683926394444758
0.054204588790813774	0.03597972212502225	-0.7661718975761584	-0.6393339858902963
0.1608454681916909	-0.009558485333147983	-0.6254707626952466	-0.7634289067973247
0.0460325887403833	-0.11726419311596369	-0.7254891950321601	-0.6766058953913342
0.03403169098538937	-0.003706959322947715	-0.6746828595166546	-0.7373134621961566
